API/UWI,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Monthly BOE,Days,Cum Oil,Cum Gas,Cum Water,Avg Oil,Avg Gas,Avg Water,Daily Avg BOE,Reservoir,DI Landing Zone,Well Name,Well Number,Operator Company Name,Production Type,Well Status,Entity Type,Total Proppant,Total Fluid,Gross Perforated Interval,DI Lateral Length,Producing Month Number,Monthly Oil Per perforated Ft,Monthly Gas Per perforated Ft,Monthly BOE Per perforated Ft,Daily Avg Oil Per perforated Ft,Daily Avg Gas Per perforated Ft,Daily Avg BOE Per perforated Ft,Cum Oil Per perforated Ft,Cum Gas Per perforated Ft,Cum BOE Per perforated Ft
42461360400000,2021-06-01,51,1362,23,278.00,,34697,501114,6642,1.70,45.40,0.77,9.27,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,153,,,,,,,,,
42461360400000,2021-07-01,68,1912,32,386.67,,34765,503026,6674,2.19,61.68,1.03,12.89,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,154,,,,,,,,,
42461360400000,2021-08-01,72,1820,33,375.33,,34837,504846,6707,2.32,58.71,1.06,12.51,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,155,,,,,,,,,
42461360400000,2021-09-01,88,1868,41,399.33,,34925,506714,6748,2.93,62.27,1.37,13.31,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,156,,,,,,,,,
42461360400000,2021-10-01,87,2002,40,420.67,,35012,508716,6788,2.81,64.58,1.29,14.02,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,157,,,,,,,,,
42461360400000,2021-11-01,72,1872,33,384.00,,35084,510588,6821,2.40,62.40,1.10,12.80,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,158,,,,,,,,,
42461360400000,2021-12-01,70,1924,33,390.67,,35154,512512,6854,2.26,62.06,1.06,13.02,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,159,,,,,,,,,
42461360400000,2022-01-01,66,1900,24,382.67,,35220,514412,6878,2.13,61.29,0.77,12.76,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,160,,,,,,,,,
42461360400000,2022-02-01,70,1654,26,345.67,,35290,516066,6904,2.50,59.07,0.93,11.52,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,161,,,,,,,,,
42461360400000,2022-03-01,63,1949,24,387.83,,35353,518015,6928,2.03,62.87,0.77,12.93,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,162,,,,,,,,,
42461360400000,2022-04-01,59,1815,22,361.50,,35412,519830,6950,1.97,60.50,0.73,12.05,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,163,,,,,,,,,
42461360400000,2022-05-01,86,2074,32,431.67,,35498,521904,6982,2.77,66.90,1.03,14.39,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,164,,,,,,,,,
42461360400000,2022-06-01,127,1845,47,434.50,,35625,523749,7029,4.23,61.50,1.57,14.48,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,165,,,,,,,,,
42461360400000,2022-07-01,74,1997,27,406.83,,35699,525746,7056,2.39,64.42,0.87,13.56,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,166,,,,,,,,,
42461360400000,2022-08-01,57,1856,21,366.33,,35756,527602,7077,1.84,59.87,0.68,12.21,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,167,,,,,,,,,
42461360400000,2022-09-01,57,1424,21,294.33,,35813,529026,7098,1.90,47.47,0.70,9.81,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,168,,,,,,,,,
42461360400000,2022-10-01,60,1551,22,318.50,,35873,530577,7120,1.94,50.03,0.71,10.62,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,169,,,,,,,,,
42461360400000,2022-11-01,77,1786,29,374.67,,35950,532363,7149,2.57,59.53,0.97,12.49,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,170,,,,,,,,,
42461360400000,2022-12-01,89,1944,33,413.00,,36039,534307,7182,2.87,62.71,1.06,13.77,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,171,,,,,,,,,
42461360400000,2023-01-01,69,1784,13,366.33,,36108,536091,7195,2.23,57.55,0.42,12.21,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,172,,,,,,,,,
42461360400000,2023-02-01,69,1642,13,342.67,,36177,537733,7208,2.46,58.64,0.46,11.42,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,173,,,,,,,,,
42461360400000,2023-03-01,55,1758,11,348.00,,36232,539491,7219,1.77,56.71,0.35,11.60,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,174,,,,,,,,,
42461360400000,2023-04-01,74,1913,15,392.83,,36306,541404,7234,2.47,63.77,0.50,13.09,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,175,,,,,,,,,
42461360400000,2023-05-01,68,2037,13,407.50,,36374,543441,7247,2.19,65.71,0.42,13.58,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,176,,,,,,,,,
42461360400000,2023-06-01,62,1969,12,390.17,,36436,545410,7259,2.07,65.63,0.40,13.01,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,177,,,,,,,,,
42461360400000,2023-07-01,67,2007,13,401.50,,36503,547417,7272,2.16,64.74,0.42,13.38,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,178,,,,,,,,,
42461360400000,2023-08-01,62,1686,12,343.00,,36565,549103,7284,2.00,54.39,0.39,11.43,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,179,,,,,,,,,
42461360400000,2023-09-01,56,1521,11,309.50,,36621,550624,7295,1.87,50.70,0.37,10.32,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,180,,,,,,,,,
42461360400000,2023-10-01,58,1612,11,326.67,,36679,552236,7306,1.87,52.00,0.35,10.89,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,181,,,,,,,,,
42461360400000,2023-11-01,70,1531,14,325.17,,36749,553767,7320,2.33,51.03,0.47,10.84,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,182,,,,,,,,,
42461360400000,2023-12-01,62,1511,12,313.83,,36811,555278,7332,2.00,48.74,0.39,10.46,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,183,,,,,,,,,
42461360400000,2024-01-01,58,1476,17,304.00,,36869,556754,7349,1.87,47.61,0.55,10.13,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,184,,,,,,,,,
42461360400000,2024-02-01,57,1507,17,308.17,,36926,558261,7366,1.97,51.97,0.59,10.27,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,185,,,,,,,,,
42461360400000,2024-03-01,59,1576,17,321.67,,36985,559837,7383,1.90,50.84,0.55,10.72,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,186,,,,,,,,,
42461360400000,2024-04-01,59,1579,17,322.17,,37044,561416,7400,1.97,52.63,0.57,10.74,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,187,,,,,,,,,
42461360400000,2024-05-01,54,1739,16,343.83,,37098,563155,7416,1.74,56.10,0.52,11.46,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,188,,,,,,,,,
42461360400000,2024-06-01,56,1826,17,360.33,,37154,564981,7433,1.87,60.87,0.57,12.01,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,189,,,,,,,,,
42461360400000,2024-07-01,47,1775,14,342.83,,37201,566756,7447,1.52,57.26,0.45,11.43,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,190,,,,,,,,,
42461360400000,2024-08-01,50,1775,15,345.83,,37251,568531,7462,1.61,57.26,0.48,11.53,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,191,,,,,,,,,
42461360400000,2024-09-01,56,1564,17,316.67,,37307,570095,7479,1.87,52.13,0.57,10.56,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,192,,,,,,,,,
42461360400000,2024-10-01,51,1640,15,324.33,,37358,571735,7494,1.65,52.90,0.48,10.81,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,193,,,,,,,,,
42461360400000,2024-11-01,58,1610,17,326.33,,37416,573345,7511,1.93,53.67,0.57,10.88,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,194,,,,,,,,,
42461360400000,2024-12-01,61,1740,18,351.00,,37477,575085,7529,1.97,56.13,0.58,11.70,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,195,,,,,,,,,
42461360400000,2025-01-01,58,1569,17,319.50,,37535,576654,7546,1.87,50.61,0.55,10.65,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,196,,,,,,,,,
42461360400000,2025-02-01,55,1446,16,296.00,,37590,578100,7562,1.96,51.64,0.57,9.87,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,197,,,,,,,,,
42461367050000,2010-10-01,4371,0,488,4371.00,,4371,0,488,141.00,0.00,15.74,145.70,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,1,,,,,,,,,
42461367050000,2010-11-01,5510,1724,616,5797.33,,9881,1724,1104,183.67,57.47,20.53,193.24,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,2,,,,,,,,,
42461367050000,2010-12-01,6662,11034,745,8501.00,,16543,12758,1849,214.90,355.94,24.03,283.37,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,3,,,,,,,,,
42461367050000,2011-01-01,5282,14203,15902,7649.17,,21825,26961,17751,170.39,458.16,512.97,254.97,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,4,,,,,,,,,
42461367050000,2011-02-01,4416,10679,9994,6195.83,,26241,37640,27745,157.71,381.39,356.93,206.53,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,5,,,,,,,,,
42461367050000,2011-03-01,3855,4,7452,3855.67,,30096,37644,35197,124.35,0.13,240.39,128.52,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,6,,,,,,,,,
42461367050000,2011-04-01,3454,3,6075,3454.50,,33550,37647,41272,115.13,0.10,202.50,115.15,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,7,,,,,,,,,
42461367050000,2011-05-01,2987,3,5193,2987.50,,36537,37650,46465,96.35,0.10,167.52,99.58,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,8,,,,,,,,,
42461367050000,2011-06-01,1788,3,3077,1788.50,,38325,37653,49542,59.60,0.10,102.57,59.62,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,9,,,,,,,,,
42461367050000,2011-07-01,1668,3,3893,1668.50,,39993,37656,53435,53.81,0.10,125.58,55.62,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,10,,,,,,,,,
42461367050000,2011-08-01,1445,3,2437,1445.50,,41438,37659,55872,46.61,0.10,78.61,48.18,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,11,,,,,,,,,
42461367050000,2011-09-01,1113,2,2259,1113.33,,42551,37661,58131,37.10,0.07,75.30,37.11,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,12,,,,,,,,,
42461367050000,2011-10-01,1334,2,2634,1334.33,,43885,37663,60765,43.03,0.06,84.97,44.48,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,13,,,,,,,,,
42461367050000,2011-11-01,1185,2,2294,1185.33,,45070,37665,63059,39.50,0.07,76.47,39.51,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,14,,,,,,,,,
42461367050000,2011-12-01,1196,2,2280,1196.33,,46266,37667,65339,38.58,0.06,73.55,39.88,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,15,,,,,,,,,
42461367050000,2012-01-01,1438,2,2670,1438.33,,47704,37669,68009,46.39,0.06,86.13,47.94,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,16,,,,,,,,,
42461367050000,2012-02-01,1010,2,1856,1010.33,,48714,37671,69865,34.83,0.07,64.00,33.68,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,17,,,,,,,,,
42461367050000,2012-03-01,1416,2,2576,1416.33,,50130,37673,72441,45.68,0.06,83.10,47.21,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,18,,,,,,,,,
42461367050000,2012-04-01,1637,2,2957,1637.33,,51767,37675,75398,54.57,0.07,98.57,54.58,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,19,,,,,,,,,
42461367050000,2012-05-01,1425,2,2553,1425.33,,53192,37677,77951,45.97,0.06,82.35,47.51,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,20,,,,,,,,,
42461367050000,2012-06-01,1194,2,2124,1194.33,,54386,37679,80075,39.80,0.07,70.80,39.81,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,21,,,,,,,,,
42461367050000,2012-07-01,883,2,1557,883.33,,55269,37681,81632,28.48,0.06,50.23,29.44,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,22,,,,,,,,,
42461367050000,2012-08-01,1033,1,1812,1033.17,,56302,37682,83444,33.32,0.03,58.45,34.44,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,23,,,,,,,,,
42461367050000,2012-09-01,1247,2,2172,1247.33,,57549,37684,85616,41.57,0.07,72.40,41.58,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,24,,,,,,,,,
42461367050000,2012-10-01,1528,2,2644,1528.33,,59077,37686,88260,49.29,0.06,85.29,50.94,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,25,,,,,,,,,
42461367050000,2012-11-01,1465,2,2582,1465.33,,60542,37688,90842,48.83,0.07,86.07,48.84,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,26,,,,,,,,,
42461367050000,2012-12-01,1646,2,2917,1646.33,,62188,37690,93759,53.10,0.06,94.10,54.88,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,27,,,,,,,,,
42461367050000,2013-01-01,1422,2,1469,1422.33,,63610,37692,95228,45.87,0.06,47.39,47.41,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,28,,,,,,,,,
42461367050000,2013-02-01,1366,2,1410,1366.33,,64976,37694,96638,48.79,0.07,50.36,45.54,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,29,,,,,,,,,
42461367050000,2013-03-01,1555,2,1606,1555.33,,66531,37696,98244,50.16,0.06,51.81,51.84,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,30,,,,,,,,,
42461367050000,2013-04-01,1526,2,1566,1526.33,,68057,37698,99810,50.87,0.07,52.20,50.88,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,31,,,,,,,,,
42461367050000,2013-05-01,1428,2,1470,1428.33,,69485,37700,101280,46.06,0.06,47.42,47.61,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,32,,,,,,,,,
42461367050000,2013-06-01,1143,2,1160,1143.33,,70628,37702,102440,38.10,0.07,38.67,38.11,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,33,,,,,,,,,
42461367050000,2013-07-01,1253,1,1263,1253.17,,71881,37703,103703,40.42,0.03,40.74,41.77,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,34,,,,,,,,,
42461367050000,2013-08-01,1123,1,1125,1123.17,,73004,37704,104828,36.23,0.03,36.29,37.44,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,35,,,,,,,,,
42461367050000,2013-09-01,1202,1,1196,1202.17,,74206,37705,106024,40.07,0.03,39.87,40.07,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,36,,,,,,,,,
42461367050000,2013-10-01,870,1,862,870.17,,75076,37706,106886,28.06,0.03,27.81,29.01,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,37,,,,,,,,,
42461367050000,2013-11-01,843,1,829,843.17,,75919,37707,107715,28.10,0.03,27.63,28.11,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,38,,,,,,,,,
42461367050000,2013-12-01,844,1,826,844.17,,76763,37708,108541,27.23,0.03,26.65,28.14,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,39,,,,,,,,,
42461367050000,2014-01-01,645,1,1000,645.17,,77408,37709,109541,20.81,0.03,32.26,21.51,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,40,,,,,,,,,
42461367050000,2014-02-01,1271,1,1959,1271.17,,78679,37710,111500,45.39,0.04,69.96,42.37,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,41,,,,,,,,,
42461367050000,2014-03-01,986,1,1511,986.17,,79665,37711,113011,31.81,0.03,48.74,32.87,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,42,,,,,,,,,
42461367050000,2014-04-01,1120,1,1705,1120.17,,80785,37712,114716,37.33,0.03,56.83,37.34,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,43,,,,,,,,,
42461367050000,2014-05-01,1346,2,2037,1346.33,,82131,37714,116753,43.42,0.06,65.71,44.88,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,44,,,,,,,,,
42461367050000,2014-06-01,1120,1,1684,1120.17,,83251,37715,118437,37.33,0.03,56.13,37.34,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,45,,,,,,,,,
42461367050000,2014-07-01,1105,1,1650,1105.17,,84356,37716,120087,35.65,0.03,53.23,36.84,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,46,,,,,,,,,
42461367050000,2014-08-01,1017,1,1512,1017.17,,85373,37717,121599,32.81,0.03,48.77,33.91,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,47,,,,,,,,,
42461367050000,2014-09-01,922,1,1364,922.17,,86295,37718,122963,30.73,0.03,45.47,30.74,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,48,,,,,,,,,
42461367050000,2014-10-01,983,1,1454,983.17,,87278,37719,124417,31.71,0.03,46.90,32.77,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,49,,,,,,,,,
42461367050000,2014-11-01,884,1,1304,884.17,,88162,37720,125721,29.47,0.03,43.47,29.47,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,50,,,,,,,,,
42461367050000,2014-12-01,932,1,1376,932.17,,89094,37721,127097,30.06,0.03,44.39,31.07,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,51,,,,,,,,,
42461367050000,2015-01-01,994,1,3406,994.17,,90088,37722,130503,32.06,0.03,109.87,33.14,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,52,,,,,,,,,
42461367050000,2015-02-01,797,1,2721,797.17,,90885,37723,133224,28.46,0.04,97.18,26.57,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,53,,,,,,,,,
42461367050000,2015-03-01,1035,1,3543,1035.17,,91920,37724,136767,33.39,0.03,114.29,34.51,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,54,,,,,,,,,
42461367050000,2015-04-01,934,1,3216,934.17,,92854,37725,139983,31.13,0.03,107.20,31.14,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,55,,,,,,,,,
42461367050000,2015-05-01,959,1,3310,959.17,,93813,37726,143293,30.94,0.03,106.77,31.97,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,56,,,,,,,,,
42461367050000,2015-06-01,823,1,2850,823.17,,94636,37727,146143,27.43,0.03,95.00,27.44,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,57,,,,,,,,,
42461367050000,2015-07-01,848,1,2948,848.17,,95484,37728,149091,27.35,0.03,95.10,28.27,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,58,,,,,,,,,
42461367050000,2015-08-01,661,1,2300,661.17,,96145,37729,151391,21.32,0.03,74.19,22.04,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,59,,,,,,,,,
42461367050000,2015-09-01,607,1,2120,607.17,,96752,37730,153511,20.23,0.03,70.67,20.24,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,60,,,,,,,,,
42461367050000,2015-10-01,1012,1,3535,1012.17,,97764,37731,157046,32.65,0.03,114.03,33.74,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,61,,,,,,,,,
42461367050000,2015-11-01,1250,1,4378,1250.17,,99014,37732,161424,41.67,0.03,145.93,41.67,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,62,,,,,,,,,
42461367050000,2015-12-01,1017,1,3568,1017.17,,100031,37733,164992,32.81,0.03,115.10,33.91,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,63,,,,,,,,,
42461367050000,2016-01-01,1308,2,4112,1308.33,,101339,37735,169104,42.19,0.06,132.65,43.61,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,64,,,,,,,,,
42461367050000,2016-02-01,1122,1,3531,1122.17,,102461,37736,172635,38.69,0.03,121.76,37.41,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,65,,,,,,,,,
42461367050000,2016-03-01,1231,2,3876,1231.33,,103692,37738,176511,39.71,0.06,125.03,41.04,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,66,,,,,,,,,
42461367050000,2016-04-01,1070,2,3370,1070.33,,104762,37740,179881,35.67,0.07,112.33,35.68,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,67,,,,,,,,,
42461367050000,2016-05-01,970,1,3053,970.17,,105732,37741,182934,31.29,0.03,98.48,32.34,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,68,,,,,,,,,
42461367050000,2016-06-01,740,1,2329,740.17,,106472,37742,185263,24.67,0.03,77.63,24.67,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,69,,,,,,,,,
42461367050000,2016-07-01,934,1,2941,934.17,,107406,37743,188204,30.13,0.03,94.87,31.14,TREND AREA,,LARAH,3,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,,978.00,147.00,,70,,,,,,,,,
